# Directed graph: network_edgelist.txt 
# Nodes: 10823 Edges: 174977
# FromNodeId	ToNodeId
547964637	226851361
547964637	544478608
547964637	215411138
547964637	267744258
547964637	989089855
547964637	492835355
547964637	964030075
547964637	280910311
547964637	106547328
547964637	910318397
547964637	455439412
547964637	536533890
547964637	826249341
547964637	915692028
547964637	376995815
547964637	252500048
547964637	63680451
547964637	728285997
547964637	13153397
547964637	843135398
547964637	801206919
547964637	288193267
547964637	550110811
547964637	702536245
547964637	923502183
547964637	57013044
547964637	402425452
547964637	335978329
547964637	137229965
547964637	799114911
547964637	687958070
547964637	584522165
547964637	694402366
547964637	691597090
547964637	581212377
547964637	150777941
547964637	76913097
547964637	240942217
547964637	795620299
547964637	628366929
547964637	25384489
547964637	756648562
547964637	429619315
547964637	166887222
547964637	985117600
547964637	345449736
547964637	50961739
547964637	312137810
547964637	53029634
547964637	398582204
547964637	197030911
547964637	726664410
547964637	329290844
547964637	994761271
547964637	932864486
547964637	547611993
547964637	292546825
547964637	966632511
547964637	287406081
547964637	938988109
547964637	752386153
547964637	14195233
547964637	18218486
547964637	419537170
547964637	992407145
547964637	896314328
547964637	805067910
547964637	519155658
547964637	886522350
547964637	153531109
547964637	851112300
547964637	935411968
547964637	685877063
547964637	958745459
547964637	590620238
547964637	382549194
547964637	21642722
547964637	689707073
547964637	307103131
547964637	962635881
547964637	823746077
547964637	490742180
547964637	602429734
547964637	828587236
547964637	346723424
547964637	212322603
284639594	438402054
284639594	361815058
284639594	358387807
284639594	231213023
284639594	455193350
284639594	976711186
284639594	430843967
284639594	728027214
284639594	898986723
284639594	753169614
284639594	103193766
284639594	597070506
284639594	757861355
284639594	298101379
284639594	479388275
284639594	301123493
284639594	393876327
284639594	18220450
284639594	681396401
284639594	287136571
284639594	571758148
284639594	515980851
284639594	447992974
284639594	85392276
284639594	441008064
284639594	835409131
284639594	78625341
284639594	513725348
284639594	278412305
284639594	53881511
284639594	674594723
284639594	125023171
284639594	387609237
284639594	584530478
284639594	658799835
284639594	249376607
284639594	480258642
284639594	108595914
284639594	14699634
284639594	7065807
284639594	602838640
284639594	311874334
284639594	347864303
284639594	617016994
284639594	538743155
284639594	484671505
284639594	180829281
284639594	215123736
284639594	955554600
284639594	957755104
284639594	110732251
284639594	915748657
284639594	218382466
284639594	672381883
284639594	93643499
284639594	142874722
284639594	740174388
284639594	28773694
284639594	329363087
284639594	939584638
284639594	87018287
284639594	88381598
284639594	407828190
284639594	886094143
284639594	389603488
284639594	853534853
284639594	793214197
284639594	258308889
284639594	580458950
284639594	182507023
284639594	291092707
284639594	643178374
284639594	923277817
284639594	334323934
284639594	917298918
284639594	89452168
284639594	186317813
284639594	141164259
284639594	612997642
284639594	624593008
284639594	40953644
284639594	670458384
284639594	824000872
284639594	977823035
284639594	567490833
284639594	984051973
284639594	664377497
284639594	471249092
284639594	652432177
284639594	796322355
284639594	866724394
284639594	363598659
284639594	631216692
284639594	826249341
284639594	304046200
284639594	763048521
284639594	918448403
284639594	768521773
284639594	676750319
284639594	775258529
284639594	851342683
284639594	85359524
284639594	271481092
284639594	389740245
284639594	2441223
284639594	472557930
284639594	988737016
284639594	449779726
284639594	899967351
284639594	682975904
284639594	195170421
284639594	137229965
284639594	191125814
284639594	345948597
284639594	716724625
284639594	381999635
284639594	422285831
284639594	383401203
284639594	694644556
284639594	959922511
284639594	302526615
284639594	512899601
284639594	429619315
284639594	727489704
284639594	34500424
284639594	942266772
284639594	838153781
284639594	308015740
284639594	286552630
284639594	573953874
284639594	821319240
284639594	725500391
284639594	549209518
284639594	938811888
284639594	930260700
284639594	308987277
284639594	122744887
284639594	722587757
284639594	384307527
284639594	586355810
284639594	518123772
284639594	585486354
284639594	429232712
284639594	752919624
284639594	684094798
284639594	962635881
284639594	767915933
284639594	329231710
284639594	208905783
284639594	490936641
284639594	346723424
284639594	638351275
284639594	576318776
284639594	712804727
284639594	511831531
360300697	527142535
360300697	117468564
360300697	932489173
360300697	904719986
360300697	48312071
360300697	766536738
360300697	148706231
360300697	918060740
360300697	147827206
360300697	533588456
128684700	543515458
128684700	290389230
128684700	943431227
128684700	345023575
128684700	141823770
128684700	896231916
128684700	277075419
128684700	557571979
128684700	32363315
128684700	976623682
128684700	991907210
128684700	696121059
128684700	500103578
128684700	384622882
128684700	469076583
128684700	869146873
128684700	910193634
128684700	979100065
128684700	442461175
128684700	242613573
128684700	158488106
128684700	301123493
128684700	106146245
128684700	138261211
128684700	954244466
128684700	441008064
128684700	768665179
128684700	551835805
128684700	509291208
128684700	881379831
128684700	707520898
128684700	736621730
128684700	497415410
128684700	509367006
128684700	386679384
128684700	610812740
128684700	53052067
128684700	681396401
128684700	66584387
128684700	671079460
128684700	619804993
128684700	963382848
128684700	480258642
128684700	535203133
128684700	903565080
128684700	507581480
128684700	316846029
128684700	800495947
128684700	506503713
128684700	363271965
128684700	635637486
128684700	108595914
128684700	279134718
128684700	824647290
128684700	133329880
128684700	373761912
128684700	883944535
128684700	698127781
128684700	617016994
128684700	386955836
128684700	559559965
128684700	331872343
128684700	661972556
128684700	326477486
128684700	632548016
128684700	691051102
128684700	288618598
128684700	218382466
128684700	771339559
128684700	449055289
128684700	933128973
128684700	621643051
128684700	975204687
128684700	221792626
128684700	306864896
128684700	652480255
128684700	939817920
128684700	301167307
128684700	975252158
128684700	900294489
128684700	759184096
128684700	396796115
128684700	63668663
128684700	11796337
128684700	941229755
128684700	203914234
128684700	389603488
128684700	317850988
128684700	758599329
128684700	498511190
128684700	938835733
128684700	561885216
128684700	875205896
128684700	645404229
128684700	344137216
128684700	467384471
128684700	456252974
128684700	990139624
128684700	695460740
128684700	89511790
128684700	408957567
128684700	769739884
128684700	796269072
128684700	915690999
128684700	479917164
128684700	230264480
128684700	311712307
128684700	906541624
128684700	562116943
128684700	667429751
128684700	129574286
128684700	470899046
128684700	664430866
128684700	780822258
128684700	501245153
128684700	42500339
128684700	658973620
128684700	110203314
128684700	282453982
128684700	949277889
128684700	156134867
128684700	929060137
128684700	631216692
128684700	268735830
128684700	989338912
128684700	289189839
128684700	613766976
128684700	986011170
128684700	713529861
128684700	721812221
128684700	300277550
128684700	712894955
128684700	600670606
128684700	286742677
128684700	720361057
128684700	821917270
128684700	575418670
128684700	324965185
128684700	899967351
128684700	48745086
128684700	335978329
128684700	914734556
128684700	944326917
128684700	411278159
128684700	322863658
128684700	878623966
128684700	44165060
128684700	302526615
128684700	628366929
128684700	867227778
128684700	832308894
128684700	277552759
128684700	876966977
128684700	282102755
128684700	940011791
128684700	329290844
128684700	268428089
128684700	286552630
128684700	918448403
128684700	709910241
128684700	77221407
128684700	59755535
128684700	536036169
128684700	134488530
128684700	13645851
128684700	585486354
128684700	910318397
128684700	647782658
128684700	56449261
128684700	982501885
128684700	30948980
128684700	557933312
128684700	678441579
128684700	14446663
128684700	106403683
128684700	863817787
128684700	944838209
128684700	923152455
128684700	375556353
128684700	21092062
674194196	300504203
674194196	143211921
674194196	362238714
674194196	943431227
674194196	760121929
674194196	309687390
674194196	975067548
674194196	999412660
674194196	898986723
674194196	605949543
674194196	482594775
674194196	384622882
674194196	521632928
674194196	607455160
674194196	793790958
674194196	741869452
674194196	869146873
674194196	479388275
674194196	881689346
674194196	945838092
674194196	322777257
674194196	966783668
674194196	592235269
674194196	318806908
674194196	887363994
674194196	823709708
674194196	706120327
674194196	578690937
674194196	216841399
674194196	791746793
674194196	788222438
674194196	707520898
674194196	863817787
674194196	497415410
674194196	281172036
674194196	988549868
674194196	370640692
674194196	681396401
674194196	504186930
674194196	840005346
674194196	133329880
674194196	835200428
674194196	848929091
674194196	841991594
674194196	496323379
674194196	215123736
674194196	799114911
674194196	400926546
674194196	872743104
674194196	691051102
674194196	164540750
674194196	590251517
674194196	611821493
674194196	621643051
674194196	269975856
674194196	306864896
674194196	804082475
674194196	896618703
674194196	800152546
674194196	296065665
674194196	167729175
674194196	699092256
674194196	976117673
674194196	653820301
674194196	161551200
674194196	185438968
674194196	938205869
674194196	527329286
674194196	806531539
674194196	774984979
674194196	746063458
674194196	104394425
674194196	938835733
674194196	68881581
674194196	760638237
674194196	832402568
674194196	645404229
674194196	585553128
674194196	564754756
674194196	643178374
674194196	528869040
674194196	235890062
674194196	917298918
674194196	323241174
674194196	713809290
674194196	332918875
674194196	266551979
674194196	348220468
674194196	264931296
674194196	672657950
674194196	17756301
674194196	148674918
674194196	792844875
674194196	744941093
674194196	651425216
674194196	148742081
674194196	764528941
674194196	132278481
674194196	358184593
674194196	398539174
674194196	268735830
674194196	159620856
674194196	433261367
674194196	613766976
674194196	976623682
674194196	910193634
674194196	528554968
674194196	288193267
674194196	137384733
674194196	974097929
674194196	268938073
674194196	266029003
674194196	369263753
674194196	48745086
674194196	137229965
674194196	761615920
674194196	191125814
674194196	865197111
674194196	691597090
674194196	635147121
674194196	558222698
674194196	191195986
674194196	538027117
674194196	568981236
674194196	628366929
674194196	384307527
674194196	940011791
674194196	270974927
674194196	596001228
674194196	878404125
674194196	103352496
674194196	476496490
674194196	234544533
674194196	146743212
674194196	484420275
674194196	900092823
674194196	600327803
674194196	81855263
674194196	721953721
674194196	709245336
674194196	820476571
674194196	999472188
674194196	535208585
674194196	174873210
674194196	792675187
674194196	208905783
674194196	678441579
674194196	14446663
674194196	106403683
674194196	918060740
674194196	785140160
674194196	682207440
484561231	775258529
484561231	543868051
484561231	216755831
484561231	841922923
484561231	352039807
484561231	193302689
484561231	509396112
484561231	783148998
484561231	428481475
484561231	103193766
484561231	384622882
484561231	243793850
484561231	301123493
484561231	360749023
484561231	243874734
484561231	287136571
484561231	979467333
484561231	895808407
484561231	318806908
484561231	601197133
484561231	650365108
484561231	778621575
484561231	636023404
484561231	940693958
484561231	53881511
484561231	789254642
484561231	914545156
484561231	945838092
484561231	805414796
484561231	495707887
484561231	531337861
484561231	316846029
484561231	789024207
484561231	340511039
484561231	302172348
484561231	449779726
484561231	797116998
484561231	133329880
484561231	555400113
484561231	273493992
484561231	214507774
484561231	46321953
484561231	110732251
484561231	818841066
484561231	77362670
484561231	250042663
484561231	933128973
484561231	93741815
484561231	93643499
484561231	454123657
484561231	134160084
484561231	992407145
484561231	485792080
484561231	713697308
484561231	147827206
484561231	590141234
484561231	131087216
484561231	965074510
484561231	809869647
484561231	298917537
484561231	312511385
484561231	980675627
484561231	806531539
484561231	974781296
484561231	104394425
484561231	568725795
484561231	645404229
484561231	424705014
484561231	236001295
484561231	750509368
484561231	550110811
484561231	224955744
484561231	460803573
484561231	769739884
484561231	254193293
484561231	255571732
484561231	208429814
484561231	672657950
484561231	269698103
484561231	977231719
484561231	858958769
484561231	270263334
484561231	967739704
484561231	835761553
484561231	286513527
484561231	889424944
484561231	610956108
484561231	676271295
484561231	928048525
484561231	764563405
484561231	158436755
484561231	936216768
484561231	137384733
484561231	367035983
484561231	67312799
484561231	503591980
484561231	627547801
484561231	515980851
484561231	51043237
484561231	878623966
484561231	103435785
484561231	760423634
484561231	347715638
484561231	413803134
484561231	466108772
484561231	527142535
484561231	851812434
484561231	810862919
484561231	268187219
484561231	122744887
484561231	256304919
484561231	856559315
484561231	939350701
484561231	360322564
484561231	462332433
484561231	954607882
484561231	425090550
484561231	332943977
484561231	593911616
484561231	632885597
484561231	999472188
484561231	132010993
484561231	426227497
484561231	906535064
484561231	208905783
484561231	574200622
484561231	106403683
484561231	918060740
484561231	824661286
484561231	483962667
484561231	518601860
484561231	999412660
484561231	525486150
484561231	394690724
484561231	423555699
484561231	448121192
484561231	789188246
484561231	27841115
484561231	4165528
484561231	22793643
484561231	424780133
484561231	966783668
484561231	11508285
484561231	325022851
484561231	887363994
484561231	28813599
484561231	509288754
484561231	509291208
484561231	707520898
484561231	972858196
484561231	498083804
484561231	619804993
484561231	502254881
484561231	820048257
484561231	898112359
484561231	609416045
484561231	450802755
484561231	52830406
484561231	101828655
484561231	393001181
484561231	473439739
484561231	256034921
484561231	864997957
484561231	331872343
484561231	799114911
484561231	837227593
484561231	844583303
484561231	662243840
484561231	711001160
484561231	521702
484561231	792193968
484561231	538674344
484561231	171993373
484561231	478744091
484561231	422154824
484561231	604563594
484561231	560742379
484561231	653468161
484561231	17756301
484561231	751646649
484561231	686826388
484561231	938205869
484561231	561885216
484561231	141867121
484561231	832402568
484561231	61671014
484561231	923277817
484561231	718030863
484561231	121427133
484561231	884752763
484561231	40953644
484561231	658599100
484561231	956361937
484561231	824000872
484561231	223975899
484561231	289365606
484561231	810123820
484561231	275527352
484561231	904429660
484561231	358820137
484561231	544478608
484561231	834560139
484561231	966343592
484561231	132278481
484561231	455439412
484561231	536533890
484561231	962644223
484561231	524950791
484561231	13153397
484561231	713529861
484561231	269066931
484561231	736443388
484561231	413900654
484561231	579119115
484561231	335978329
484561231	619789530
484561231	610399004
484561231	584522165
484561231	133770045
484561231	818609927
484561231	150777941
484561231	76913097
484561231	384307527
484561231	985309842
484561231	275659493
484561231	565487278
484561231	891534507
484561231	237614081
484561231	308015740
484561231	205363946
484561231	109308253
484561231	341535775
484561231	930686673
484561231	268317914
484561231	716491981
484561231	208895160
484561231	189311099
484561231	824777011
484561231	896314328
484561231	631266191
484561231	884832045
484561231	382049156
484561231	685877063
484561231	400040439
484561231	684094798
484561231	801340428
484561231	962635881
484561231	982501885
484561231	30948980
484561231	858868499
926932126	427888012
926932126	284308609
926932126	936374143
926932126	366257676
926932126	672381883
926932126	783148998
926932126	869146873
926932126	979100065
926932126	276304194
926932126	239931445
926932126	265495997
926932126	331202646
926932126	378925782
926932126	823709708
926932126	344114701
926932126	925414742
926932126	962284308
926932126	700711905
926932126	118420882
926932126	740965491
926932126	940693958
926932126	800429450
926932126	610812740
926932126	757861355
926932126	584118976
926932126	758781076
926932126	495707887
926932126	30893817
926932126	866387801
926932126	183063491
926932126	7065807
926932126	647430620
926932126	215123736
926932126	110732251
926932126	112964857
926932126	93643499
926932126	191059191
926932126	944326917
926932126	913861126
926932126	925952273
926932126	597652566
926932126	19382218
926932126	312511385
926932126	542672265
926932126	746063458
926932126	104394425
926932126	253982324
926932126	875015429
926932126	896659926
926932126	788048790
926932126	568725795
926932126	645404229
926932126	925176505
926932126	643178374
926932126	500546003
926932126	224955744
926932126	976793729
926932126	769739884
926932126	209109328
926932126	669885915
926932126	270987053
926932126	537918363
926932126	84865714
926932126	873345404
926932126	92844569
926932126	501245153
926932126	188964901
926932126	580022791
926932126	949277889
926932126	186204354
926932126	631216692
926932126	306028163
926932126	648378998
926932126	942266772
926932126	268735830
926932126	341470772
926932126	305701315
926932126	610956108
926932126	287136571
926932126	80741206
926932126	244421315
926932126	576318776
926932126	212322603
926932126	427960877
926932126	386996268
926932126	643274829
926932126	395759746
926932126	939177232
926932126	191195986
926932126	373458188
926932126	552493082
926932126	755990413
926932126	275367231
926932126	673119554
926932126	277411727
926932126	307249452
926932126	329838405
926932126	623279325
926932126	980815980
926932126	625433986
926932126	474589308
926932126	810862919
926932126	783549733
926932126	930260700
926932126	213222038
926932126	462332433
926932126	96516672
926932126	347296629
926932126	100845617
926932126	662068234
926932126	999472188
926932126	445119279
926932126	990139624
926932126	927743354
926932126	226754497
926932126	906535064
926932126	396007829
926932126	918060740
926932126	785140160
926932126	231213023
926932126	417671566
926932126	206259553
926932126	633537913
926932126	883627652
926932126	631828668
926932126	602896693
926932126	692724983
926932126	939707442
926932126	285847246
926932126	86313930
926932126	509291208
926932126	816428784
926932126	483679027
926932126	972858196
926932126	671079460
926932126	476745591
926932126	249376607
926932126	184189394
926932126	317809009
926932126	644582367
926932126	538743155
926932126	837227593
926932126	915748657
926932126	896829342
926932126	306864896
926932126	818027483
926932126	825600849
926932126	329363087
926932126	653468161
926932126	880078881
926932126	88381598
926932126	886094143
926932126	751646649
926932126	776598060
926932126	339037938
926932126	251562013
926932126	85074507
926932126	52827538
926932126	561885216
926932126	192042960
926932126	753438031
926932126	832402568
926932126	692519677
926932126	235890062
926932126	448121192
926932126	848082901
926932126	278279730
926932126	556932710
926932126	618035386
926932126	506499289
926932126	223840824
926932126	957521505
926932126	35624099
926932126	280910311
926932126	106547328
926932126	975620128
926932126	689396986
926932126	406880754
926932126	138065333
926932126	63680451
926932126	177040526
926932126	146172783
926932126	962635881
926932126	476148821
926932126	377325179
926932126	330716663
926932126	478491940
926932126	517486663
926932126	195170421
926932126	137229965
926932126	450965975
926932126	694402366
926932126	691597090
926932126	977823035
926932126	564382191
926932126	25384489
926932126	391532902
926932126	384307527
926932126	307673487
926932126	270974927
926932126	596001228
926932126	215694066
926932126	630712662
926932126	740214406
926932126	52724021
926932126	724542885
926932126	781356639
926932126	146743212
926932126	453059023
926932126	551033734
926932126	524009929
926932126	62881738
926932126	488291942
926932126	70842268
926932126	590620238
926932126	470707007
926932126	801340428
926932126	488049779
926932126	771233125
926932126	641167001
926932126	30948980
926932126	892234026
926932126	952247338
926932126	55222413
822095759	300504203
822095759	520975823
822095759	126941501
822095759	543868051
822095759	486499740
822095759	284308609
822095759	276922197
822095759	483962667
822095759	895808407
822095759	715012517
822095759	364490448
822095759	827880474
822095759	955554600
822095759	509396112
822095759	384238514
822095759	428481475
822095759	515841102
822095759	998557846
822095759	182507023
822095759	761984226
822095759	286742677
822095759	13436712
822095759	479388275
822095759	301123493
822095759	360749023
822095759	647670219
822095759	486927181
822095759	148870144
822095759	207751238
822095759	325022851
822095759	894413985
822095759	317741495
822095759	712894955
822095759	28813599
822095759	551835805
822095759	68779643
822095759	373265217
822095759	700711905
822095759	284965810
822095759	707520898
822095759	33674286
822095759	360987473
822095759	386679384
822095759	610812740
822095759	30948980
822095759	480258642
822095759	443561180
822095759	850048441
822095759	401539243
822095759	341321708
822095759	619262597
822095759	3186949
822095759	184189394
822095759	473439739
822095759	515619676
822095759	372013767
822095759	223806150
822095759	445072732
822095759	218793306
822095759	720322815
822095759	352594886
822095759	148633236
822095759	165368603
822095759	400926546
822095759	389632339
822095759	838135268
822095759	383237093
822095759	531337861
822095759	218382466
822095759	90160811
822095759	112964857
822095759	335978329
822095759	150574858
822095759	47594549
822095759	652480255
822095759	478744091
822095759	944326917
822095759	900294489
822095759	888622992
822095759	391102362
822095759	192916316
822095759	486422857
822095759	269698103
822095759	459655291
822095759	670093960
822095759	113844177
822095759	71341651
822095759	592798242
822095759	588675618
822095759	938205869
822095759	527329286
822095759	498511190
822095759	339037938
822095759	910193634
822095759	923502183
822095759	786758155
822095759	91516205
822095759	665607462
822095759	66148669
822095759	248395486
822095759	552992745
822095759	520728960
822095759	909239167
822095759	9989952
822095759	796923119
822095759	41284697
822095759	597224312
822095759	513286997
822095759	559722285
822095759	466943422
822095759	487408316
822095759	504756093
822095759	254193293
822095759	230264480
822095759	466059460
822095759	106825394
822095759	345475178
822095759	257092012
822095759	602899498
822095759	303849394
822095759	405788948
822095759	556932710
822095759	495418404
822095759	881043020
822095759	675517459
822095759	470899046
822095759	359936737
822095759	269244399
822095759	544478608
822095759	332896771
822095759	892123880
822095759	110203314
822095759	657896473
822095759	594756427
822095759	635343784
822095759	67341922
822095759	458132429
822095759	33109700
822095759	212322603
822095759	427960877
822095759	202510306
822095759	612519256
822095759	721812221
822095759	806345831
822095759	528554968
822095759	999472188
822095759	288193267
822095759	497740085
822095759	951846000
822095759	277355958
822095759	208376722
822095759	489250956
822095759	934216231
822095759	672338233
822095759	93990103
822095759	177919541
822095759	562116943
822095759	627547801
822095759	515980851
822095759	561219533
822095759	595585314
822095759	919158821
822095759	63564340
822095759	886202596
822095759	24419860
822095759	628366929
822095759	760638237
822095759	483679027
822095759	19870614
822095759	545564033
822095759	944090962
822095759	84311218
822095759	755127103
822095759	623279325
822095759	25384489
822095759	871611600
822095759	347715638
822095759	430372811
822095759	234262991
822095759	733914993
822095759	211020488
822095759	940011791
822095759	906877544
822095759	435226347
822095759	286552630
822095759	109308253
822095759	341535775
822095759	816072404
822095759	268317914
822095759	491133352
822095759	19214595
822095759	420692098
822095759	385145017
822095759	73830792
822095759	212662158
822095759	705820863
822095759	554593485
822095759	189311099
822095759	96516672
822095759	610275268
822095759	434641830
822095759	331817817
822095759	43060924
822095759	226327207
822095759	347296629
822095759	865530044
822095759	13645851
822095759	449256760
822095759	534879657
822095759	62881738
822095759	594566632
822095759	590620238
822095759	716439875
822095759	8568418
822095759	148862599
822095759	583581720
822095759	381658029
822095759	307972442
822095759	17719799
822095759	757163419
822095759	574200622
822095759	397737841
822095759	712804727
822095759	923152455
349648491	861966344
349648491	943431227
349648491	480452122
349648491	360842916
349648491	538593659
349648491	117211629
349648491	723300901
349648491	352039807
349648491	222341094
349648491	898986723
349648491	509396112
349648491	253830652
349648491	543868051
349648491	103193766
349648491	722505286
349648491	588933225
349648491	998557846
349648491	320014487
349648491	741869452
349648491	979100065
349648491	197171102
349648491	301123493
349648491	393876327
349648491	206259553
349648491	354773209
349648491	734644704
349648491	33161378
349648491	564213194
349648491	881802092
349648491	726338814
349648491	551835805
349648491	417063055
349648491	315315741
349648491	537464041
349648491	33674286
349648491	167432807
349648491	413099291
349648491	610812740
349648491	945838092
349648491	15684611
349648491	474054522
349648491	316846029
349648491	350148741
349648491	750030128
349648491	364610897
349648491	485513217
349648491	866387801
349648491	827868030
349648491	256304919
349648491	416005879
349648491	308015740
349648491	273493992
349648491	698127781
349648491	617016994
349648491	214332934
349648491	180829281
349648491	367010286
349648491	407828190
349648491	77362670
349648491	682975904
349648491	959020806
349648491	867794964
349648491	909669677
349648491	564436201
349648491	767893570
349648491	301014312
349648491	485792080
349648491	354174807
349648491	181980215
349648491	261055724
349648491	11796337
349648491	829491900
349648491	549209518
349648491	740593734
349648491	298917537
349648491	964655521
349648491	597652566
349648491	312511385
349648491	411133224
349648491	853534853
349648491	18218486
349648491	393341697
349648491	682947626
349648491	906271034
349648491	123227665
349648491	450272080
349648491	992079114
349648491	466755010
349648491	424705014
349648491	236001295
349648491	750509368
349648491	928421125
349648491	73190184
349648491	460803573
349648491	201856518
349648491	583645283
349648491	409580567
349648491	377670439
349648491	117786557
349648491	365921563
349648491	837880376
349648491	67958673
349648491	274149669
349648491	158488106
349648491	780822258
349648491	479917164
349648491	373193537
349648491	360749023
349648491	949277889
349648491	846469615
349648491	582275953
349648491	215485900
349648491	929060137
349648491	714643741
349648491	764563405
349648491	731367880
349648491	77891487
349648491	984157767
349648491	341470772
349648491	33109700
349648491	359224404
349648491	928048525
349648491	80741206
349648491	681827446
349648491	690186182
349648491	721812221
349648491	580555153
349648491	39186073
349648491	811626596
349648491	503411634
349648491	356624291
349648491	137384733
349648491	720361057
349648491	989902321
349648491	552493082
349648491	169274943
349648491	137281921
349648491	275367231
349648491	355481814
349648491	944326917
349648491	503591980
349648491	803743778
349648491	177944479
349648491	482584283
349648491	734953864
349648491	194255944
349648491	427888012
349648491	415669546
349648491	513886211
349648491	514090342
349648491	347715638
349648491	954244466
349648491	814156762
349648491	565979507
349648491	305079406
349648491	474589308
349648491	810862919
349648491	783549733
349648491	245272288
349648491	771704618
349648491	73830792
349648491	69128569
349648491	940011791
349648491	242286003
349648491	462332433
349648491	875146742
349648491	676897552
349648491	223949860
349648491	320339116
349648491	382929232
349648491	535059850
349648491	904254672
349648491	678441579
349648491	31430189
349648491	982366935
349648491	106403683
349648491	142178097
349648491	770158390
349648491	300504203
349648491	161319163
349648491	362238714
349648491	372556672
349648491	174851224
349648491	483962667
349648491	895808407
349648491	833370147
349648491	813635551
349648491	609376434
349648491	856559315
349648491	987330893
349648491	107623818
349648491	322863658
349648491	87917221
349648491	583376857
349648491	381590732
349648491	285847246
349648491	405409077
349648491	485383273
349648491	504186930
349648491	923000323
349648491	624593008
349648491	835409131
349648491	230264480
349648491	509291208
349648491	725139945
349648491	791746793
349648491	986565961
349648491	707520898
349648491	4131439
349648491	66584387
349648491	502254881
349648491	701971146
349648491	599811169
349648491	24673995
349648491	497952965
349648491	891308995
349648491	480258642
349648491	324273304
349648491	101828655
349648491	473439739
349648491	795978838
349648491	833516090
349648491	317809009
349648491	829478476
349648491	615832349
349648491	896829342
349648491	662243840
349648491	808052133
349648491	165325298
349648491	97328391
349648491	659386858
349648491	306864896
349648491	712804727
349648491	21519403
349648491	329363087
349648491	983224360
349648491	146029306
349648491	264639370
349648491	88381598
349648491	806460907
349648491	805530551
349648491	207027056
349648491	938126869
349648491	458832873
349648491	102006890
349648491	190654972
349648491	621923817
349648491	258308889
349648491	429643235
349648491	472958876
349648491	235890062
349648491	811487824
349648491	141164259
349648491	914734556
349648491	40953644
349648491	914401121
349648491	413733102
349648491	981031060
349648491	289557843
349648491	613331961
349648491	664377497
349648491	755189594
349648491	77860409
349648491	837915842
349648491	881815766
349648491	66358797
349648491	389472255
349648491	214507774
349648491	531337861
349648491	89511790
349648491	125424119
349648491	658528375
349648491	516182260
349648491	594594335
349648491	515978394
349648491	291254930
349648491	713529861
349648491	39800733
349648491	288193267
349648491	690006641
349648491	70592567
349648491	915943798
349648491	923502183
349648491	449779726
349648491	355134778
349648491	48745086
349648491	195170421
349648491	84302130
349648491	562116943
349648491	191125814
349648491	266928581
349648491	67408927
349648491	977823035
349648491	687620955
349648491	960755172
349648491	383401203
349648491	944090962
349648491	444145048
349648491	391532902
349648491	586573925
349648491	752919624
349648491	734691795
349648491	564106728
349648491	171892576
349648491	398244025
349648491	681995414
349648491	109308253
349648491	341535775
349648491	840786431
349648491	268317914
349648491	995699287
349648491	748447509
349648491	609027611
349648491	419537170
349648491	141823770
349648491	218382466
349648491	700850510
349648491	536036169
349648491	13645851
349648491	553103919
349648491	721953721
349648491	231070585
349648491	70842268
349648491	239713191
349648491	896647747
349648491	732649963
349648491	736443388
349648491	982501885
349648491	923152455
349648491	93643499
349648491	467131614
349648491	330425917
349648491	944838209
349648491	848375611
374600466	290389230
374600466	943431227
374600466	417671566
374600466	265495997
374600466	895808407
374600466	612133567
374600466	129082175
374600466	605349980
374600466	989312267
374600466	364490448
374600466	999412660
374600466	56865900
374600466	509396112
374600466	543868051
374600466	631828668
374600466	839527440
374600466	113253379
374600466	640613199
374600466	479388275
374600466	894413985
374600466	318806908
374600466	907153659
374600466	151281050
374600466	954244466
374600466	243406850
374600466	441008064
374600466	847724318
374600466	997420050
374600466	54583380
374600466	951846000
374600466	972858196
374600466	275499222
374600466	610812740
374600466	432168256
374600466	301014312
374600466	719453874
374600466	474054522
374600466	584118976
374600466	963356716
374600466	531337861
374600466	239954057
374600466	46907914
374600466	114585005
374600466	429808732
374600466	133329880
374600466	473439739
374600466	653468161
374600466	938091445
374600466	331872343
374600466	652932783
374600466	343806603
374600466	915350035
374600466	429806331
374600466	74644651
374600466	506200296
374600466	538053276
374600466	93643499
374600466	972878171
374600466	538674344
374600466	951158498
374600466	714330331
374600466	900294489
374600466	886094143
374600466	939584638
374600466	36214944
374600466	364610897
374600466	776598060
374600466	227951218
374600466	961528747
374600466	806306754
374600466	938205869
374600466	339037938
374600466	777075092
374600466	906271034
374600466	466755010
374600466	236001295
374600466	750509368
374600466	990139624
374600466	917298918
374600466	718030863
374600466	89511790
374600466	713809290
374600466	624593008
374600466	78625341
374600466	658599100
374600466	363282660
374600466	153531109
374600466	602899498
374600466	866289806
374600466	223975899
374600466	556932710
374600466	978978921
374600466	585486354
374600466	658973620
374600466	554840367
374600466	770118825
374600466	110203314
374600466	252500048
374600466	949277889
374600466	706964837
374600466	610247403
374600466	995699287
374600466	359224404
374600466	964111613
374600466	975620128
374600466	610956108
374600466	427487042
374600466	138065333
374600466	721812221
374600466	650775364
374600466	528554968
374600466	784962515
374600466	2441223
374600466	936216768
374600466	137384733
374600466	238414055
374600466	449779726
374600466	169274943
374600466	659219102
374600466	503591980
374600466	561219533
374600466	169639250
374600466	381850352
374600466	383401203
374600466	329838405
374600466	302526615
374600466	347715638
374600466	384307527
