# Input: ../network_edgelist.txt
# Nodes: 10823    Edges: 174977
# Algoritm: Clauset-Newman-Moore
# Modularity: 0.172381
# Communities: 6
# NId	CommunityId
126991869	0
66283258	0
758305050	0
228915844	0
841724089	0
915350035	0
471457507	0
870494084	0
549656178	0
509447936	0
81429788	0
644172712	0
782466083	0
554085988	0
384953407	0
883269847	0
593937986	0
74311115	0
273028618	0
645049842	0
351143733	0
965358200	0
806285979	0
990806054	0
640945375	0
626656397	0
888051868	0
979332881	0
150592033	0
617235822	0
247631868	0
316959296	0
772139215	0
229707754	0
185329849	0
469543845	0
326650006	0
629241606	0
747064563	0
399621744	0
268344274	0
587268821	0
514920997	0
203855913	0
805587687	0
413009195	0
492220829	0
14779818	0
4498999	0
151999869	0
408361882	0
374095288	0
103561281	0
515878274	0
110805748	0
436510245	0
901139185	0
565596980	0
576983922	0
946899624	0
866729091	0
824873355	0
210674117	0
51492201	0
539597699	0
868209473	0
555450792	0
223730953	0
125297048	0
571783264	0
540029725	0
394603153	0
958842082	0
81969219	0
905639399	0
808431751	0
625052512	0
189822957	0
468360432	0
325428969	0
172404075	0
165192577	0
95951199	0
253603466	0
489069266	0
800289461	0
469598140	0
369238452	0
726933909	0
948276137	0
911037571	0
807993365	0
510778483	0
48390725	0
673885999	0
344182319	0
245314792	0
977823035	0
260591183	0
88915056	0
331289169	0
218278807	0
106460005	0
744206223	0
810998655	0
851072980	0
951358792	0
774525550	0
531999421	0
133666696	0
786568250	0
392839077	0
814548326	0
80192455	0
667740487	0
834560139	0
657169977	0
947926848	0
942914887	0
170950759	0
639831691	0
537892676	0
601397619	0
253830652	0
378365408	0
627123655	0
496148601	0
972176437	0
580080237	0
196510048	0
482441961	0
750860578	0
117139113	0
721570148	0
816496574	0
883839872	0
199332929	0
552202194	0
812817301	0
778310916	0
344341518	0
355230798	0
98794681	0
755122693	0
488151128	0
511432054	0
232829680	0
180764165	0
251376669	0
846919080	0
713445345	0
333192389	0
813419196	0
909149361	0
706511923	0
807299402	0
25182386	0
554570549	0
332210951	0
664101068	0
735431900	0
821334449	0
44111780	0
908493300	0
696485829	0
151308429	0
491449139	0
76886544	0
989965799	0
955527993	0
659691784	0
774405817	0
584747826	0
216236892	0
920187054	0
466928165	0
351302289	0
88304959	0
354278923	0
746270527	0
943152290	0
612362676	0
22193201	0
194854168	0
451105451	0
300254896	0
357506501	0
417673430	0
228185821	0
170912343	0
460125580	0
538194722	0
631425336	0
793088092	0
189042745	0
565295804	0
623259458	0
658855367	0
95733334	0
9488658	0
389740245	0
910398544	0
738818625	0
636780761	0
773248162	0
421499349	0
902969881	0
562895993	0
847480302	0
611196567	0
824118256	0
754965974	0
167806065	0
107838558	0
675936186	0
605055757	0
629916972	0
65122548	0
243827140	0
196129243	0
887186659	0
775624114	0
497263810	0
458846280	0
631702423	0
268671291	0
216460984	0
203202874	0
349295119	0
97764248	0
426991631	0
744876541	0
391495841	0
228555150	0
37827178	0
102487438	0
776946045	0
21069363	0
302827954	0
121488954	0
950994083	0
130430505	0
665155371	0
724079447	0
780268195	0
602744458	0
394223965	0
136333831	0
551467696	0
80955821	0
633406129	0
640867382	0
995702199	0
370707188	0
372123161	0
273104100	0
210186318	0
452601247	0
178505622	0
194507099	0
412291718	0
397954280	0
571010898	0
489309025	0
353241064	0
178106515	0
236361139	0
248197265	0
273654697	0
223400014	0
289636550	0
545839641	0
917890273	0
581812273	0
51696164	0
577169175	0
478848781	0
349343285	0
147994803	0
716429392	0
452340524	0
101390156	0
159831415	0
230051203	0
155377934	0
415301282	0
272670006	0
292308268	0
211546615	0
304675508	0
172780631	0
481513319	0
794518551	0
478497243	0
904123569	0
270888262	0
232138895	0
753910950	0
533175061	0
61476902	0
369606884	0
312018536	0
389530573	0
294979571	0
101475334	0
263587605	0
827036786	0
354167030	0
363576643	0
72554302	0
286154937	0
896811530	0
459167685	0
564868829	0
481572261	0
331486193	0
291886694	0
238995539	0
246054225	0
278314268	0
925456722	0
673606252	0
557556927	0
594521752	0
818210492	0
355248099	0
589900061	0
735189908	0
173157429	0
211879200	0
581808112	0
450949710	0
966696733	0
221302719	0
996852901	0
22918949	0
987159060	0
413205969	0
225994819	0
806555347	0
44574995	0
870325523	0
699017934	0
751257880	0
478018705	0
659477665	0
118908022	0
214995242	0
957318532	0
261145902	0
350173990	0
384564596	0
397816461	0
874396761	0
187238100	0
264639370	0
225334519	0
507816158	0
755024787	0
33682441	0
25058696	0
956105875	0
749947463	0
830287701	0
70592567	0
571770848	0
259203986	0
616938304	0
872104880	0
149848287	0
275986018	0
297072186	0
913861126	0
407712903	0
621479834	0
292617918	0
23003252	0
682056004	0
316565031	0
490188939	0
100845617	0
753497514	0
747353993	0
508087398	0
375907618	0
569414553	0
301089427	0
243921249	0
515398885	0
188599604	0
615828391	0
796428080	0
566398371	0
343869658	0
611198844	0
750383882	0
824885842	0
742497510	0
116225461	0
399053227	0
813180713	0
987564264	0
228609211	0
834124272	0
380493383	0
459004606	0
377481975	0
763559615	0
908454655	0
23227480	0
428023300	0
690411982	0
602181904	0
659498030	0
866933956	0
953352265	0
376888022	0
708819346	0
485917797	0
635941060	0
483109988	0
234220162	0
592421282	0
463158178	0
359849082	0
695485297	0
673721948	0
797685228	0
426063047	0
493659302	0
217667239	0
888723146	0
262683652	0
177483929	0
342890059	0
750755921	0
952241424	0
395157808	0
428961897	0
360322564	0
383267832	0
937265210	0
388002746	0
510035057	0
461488941	0
483018260	0
659386858	0
583910512	0
500430157	0
66165894	0
245594194	0
246598569	0
841207506	0
538743155	0
282287616	0
616375736	0
260229047	0
182886086	0
631680802	0
686542032	0
360095791	0
256525968	0
194993238	0
464182342	0
699577531	0
408922596	0
956344175	0
827641418	0
646333488	0
703867526	0
299454913	0
227445767	0
970795345	0
283585754	0
351698646	0
604999830	0
580837815	0
587227078	0
585340183	0
396467554	0
129053804	0
367827003	0
817053180	0
258205138	0
154457250	0
802331768	0
240563004	0
105954788	0
147353450	0
766808685	0
480166402	0
742654758	0
245775583	0
141575772	0
495621584	0
853869667	0
71923125	0
131871886	0
167510316	0
356460890	0
128421946	0
430781061	0
395318189	0
238548642	0
979749974	0
154515622	0
572994583	0
211852840	0
306859691	0
116491985	0
152701378	0
382506761	0
382468519	0
89940171	0
747592297	0
864715886	0
140237118	0
516578983	0
503591517	0
5499356	0
916348194	0
651920259	0
242877852	0
468313974	0
607400022	0
166062842	0
895607937	0
975843428	0
950443874	0
485275753	0
1880606	0
341032210	0
29249471	0
641849314	0
586817455	0
422922251	0
874392271	0
481465940	0
551076404	0
946897920	0
344006803	0
681266723	0
947910905	0
634778394	0
16468487	0
344345105	0
456267167	0
468203390	0
608418590	0
208465107	0
893659601	0
223646022	0
89728952	0
516369504	0
776328784	0
534525548	0
496112730	0
243992804	0
909615664	0
41316993	0
540067058	0
442218874	0
108622336	0
830581830	0
526138965	0
34621039	0
216564568	0
547964637	0
965976268	0
798085335	0
809891663	0
256562406	0
503353227	0
862147018	0
268552952	0
184259631	0
488291942	0
272958044	0
108456085	0
44197386	0
373458188	0
110176303	0
786365891	0
259164624	0
294689217	0
948097490	0
920762050	0
348357775	0
655312179	0
843135398	0
694402366	0
312137810	0
484561231	0
977231719	0
426227497	0
956361937	0
524950791	0
631266191	0
926932126	0
800429450	0
875015429	0
270987053	0
92844569	0
648378998	0
445119279	0
927743354	0
602896693	0
892234026	0
453907901	0
307509847	0
668067224	0
804474144	0
793569893	0
383823916	0
605262465	0
32280256	0
603582165	0
670297049	0
944959153	0
445978979	0
342663204	0
836117482	0
695354733	0
41474625	0
452947130	0
906919999	0
398714556	0
19342979	0
889380797	0
66934258	0
467716587	0
637680024	0
975141352	0
407929422	0
957579178	0
786868983	0
526299811	0
193885554	0
874923792	0
132202215	0
430335668	0
412956620	0
71967240	0
250949254	0
464942535	0
285040896	0
359942711	0
439812024	0
550748455	0
679850093	0
152941423	0
306756736	0
12669385	0
27564179	0
492041127	0
914366670	0
991762800	0
494346601	0
997938622	0
146059590	0
977995557	0
881091569	0
409226177	0
133384976	0
340224146	0
606521903	0
406208430	0
913722360	0
467131793	0
732676813	0
577619897	0
464261522	0
390859090	0
958388647	0
919817565	0
333984751	0
373790401	0
626241544	0
899007226	0
53780195	0
459274005	0
693923883	0
285039642	0
241609638	0
103730123	0
136021070	0
867458509	0
704222335	0
689765052	0
51172842	0
44108519	0
540700505	0
972772980	0
200445161	0
52611143	0
604100825	0
332506004	0
385432737	0
225611574	0
490145701	0
11185274	0
266495210	0
757273200	0
186187122	0
857464885	0
974222779	0
364002058	0
6450237	0
824470217	0
921543857	0
94299966	0
966321231	0
667958459	0
841348814	0
766130665	0
932191531	0
762454283	0
688592921	0
102189861	0
863353292	0
95673554	0
873162012	0
639580994	0
199724505	0
3085547	0
412187003	0
752553658	0
595869890	0
165336942	0
101511506	0
312646082	0
290380386	0
519238900	0
663542876	0
21869837	0
918476758	0
9487486	0
315536810	0
588552843	0
847556329	0
871433669	0
134189874	0
696747902	0
875133740	0
565920743	0
438969287	0
933246942	0
864789704	0
761194496	0
594204051	0
493307921	0
607916416	0
523361736	0
809374937	0
590960775	0
489260918	0
388046812	0
398197532	0
401796669	0
14959898	0
590364785	0
869036957	0
263531052	0
771500554	0
820905927	0
37427844	0
294213088	0
805535954	0
706166491	0
758816558	0
17388440	0
510136343	0
66802450	0
702633131	0
367758464	0
384364547	0
565055329	0
667187366	0
862928612	0
750974805	0
479818514	0
722728310	0
607634945	0
321207366	0
371775939	0
41753409	0
785768377	0
274433816	0
462723718	0
594210285	0
498340700	0
179357475	0
176603123	0
655021222	0
454645550	0
405095434	0
910475562	0
724616524	0
654837399	0
711830766	0
198626341	0
651633985	0
187613248	0
997145961	0
195390125	0
145552653	0
955691995	0
656142027	0
376410514	0
364744206	0
399548440	0
538990964	0
89090538	0
189616629	0
446211929	0
118326338	0
262357946	0
641715606	0
619835409	0
423563663	0
324328937	0
114167007	0
89842274	0
329097005	0
839922126	0
194969515	0
422017301	0
669466409	0
861156816	0
319043634	0
153738471	0
504835523	0
851509165	0
444319494	0
243605716	0
297703801	0
460955274	0
28394560	0
404857766	0
788224769	0
581500266	0
784162796	0
181803438	0
276140806	0
26542364	0
897143851	0
934419613	0
795812806	0
75970115	0
914559334	0
291675727	0
677947917	0
783716109	0
867213266	0
163910532	0
266539358	0
197618600	0
542126498	0
739087537	0
554630135	0
524801563	0
809657049	0
95133215	0
586595961	0
772915108	0
931025840	0
376728407	0
533942611	0
979059974	0
562456136	0
193038954	0
27886693	0
776581361	0
485003486	0
351330879	0
470004832	0
70340923	0
734993779	0
87886801	0
439444864	0
841076449	0
632373191	0
818145341	0
569203217	0
891220443	0
418413852	0
651800526	0
872071112	0
451981798	0
787986099	0
957211850	0
106914341	0
992248114	0
673958305	0
67122354	0
39720124	0
245871435	0
938630827	0
799757116	0
280769777	0
436469455	0
366413744	0
438390832	0
649481595	0
87015515	0
280189568	0
203408162	0
306476593	0
731149401	0
636775471	0
627160589	0
685533113	0
207843261	0
883458670	0
512583206	0
661395600	0
899289889	0
749134912	0
995359846	0
438909642	0
187169128	0
272005755	0
79874026	0
416984856	0
287002596	0
594115048	0
131742148	0
623938481	0
681429773	0
784262223	0
590204333	0
362583363	0
304113509	0
595399902	0
635733170	0
667699362	0
383927989	0
716983672	0
686683113	0
835218256	0
984922744	0
788882561	0
77183249	0
1577269	0
583549972	0
340001399	0
83734224	0
172843126	0
112135486	0
810905746	0
993032649	0
218478759	0
868521109	0
335664642	0
366865591	0
284329460	0
479875902	0
80502619	0
430374526	0
398308381	0
105985192	0
597598876	0
56249748	0
926181263	0
119194751	0
525209174	0
360313445	0
936742222	0
764739694	0
641416938	0
24457767	0
103181601	0
450280834	0
785802514	0
948877145	0
703380682	0
992798414	0
683667453	0
448323156	0
767506135	0
213666501	0
28689748	0
911435072	0
322284912	0
201160587	0
175207303	0
184541842	0
817372718	0
957076907	0
994702994	0
188880830	0
587473592	0
605218249	0
792319893	0
509961479	0
64592386	0
258632380	0
404714379	0
621295063	0
470144160	0
651491061	0
646560712	0
129213949	0
399241241	0
98681312	0
321375230	0
523969985	0
19668924	0
579263300	0
679668744	0
209917464	0
895824521	0
995825099	0
972421301	0
192270059	0
515587956	0
720707932	0
322587183	0
560788135	0
925487075	0
437663890	0
300798012	0
160685725	0
948051026	0
279846226	0
452806359	0
173354091	0
776331630	0
603243244	0
117800923	0
85776612	0
45237391	0
622379714	0
921506349	0
98310542	0
418664801	0
69422298	0
696630336	0
786281865	0
155404458	0
545323053	0
987094008	0
132951425	0
560694918	0
117457461	0
589227071	0
960589592	0
343220404	0
678190652	0
657191449	0
949563922	0
599705858	0
64995540	0
817058861	0
539523249	0
692583466	0
707821611	0
503521777	0
517771159	0
366865424	0
682008733	0
725624104	0
764552267	0
110032177	0
294846088	0
159517669	0
951912665	0
607457116	0
152154961	0
629567112	0
555895463	0
220878357	0
394732321	0
301485261	0
202200581	0
226786992	0
417833866	0
36744286	0
447861203	0
656748256	0
58143873	0
225612303	0
767063927	0
145140055	0
675237342	0
160775165	0
610322000	0
974532893	0
383710066	0
246432465	0
75068348	0
572480109	0
16650549	0
882922406	0
104603706	0
49096371	0
255498570	0
275789765	0
509654768	0
830680925	0
71001624	0
647399248	0
282918373	0
639137493	0
897348989	0
970165961	0
989318322	0
793353277	0
560148602	0
439146609	0
972889582	0
322600575	0
778989546	0
987689231	0
518900127	0
53499504	0
526246611	0
141513262	0
773139385	0
459741128	0
267573439	0
54772068	0
39981338	0
701106189	0
356822581	0
158535660	0
808383158	0
152217776	0
305366416	0
320135666	0
225769855	0
424700543	0
774941308	0
874405726	0
906648435	0
871873603	0
704138350	0
82720078	0
300035160	0
865135484	0
342991892	0
45567236	0
392844458	0
213145980	0
192594436	0
745143405	0
623647442	0
651443168	0
6182029	0
46468600	0
142574193	0
435341669	0
15015455	0
643761479	0
647476490	0
204732822	0
313846269	0
166947368	0
889918413	0
120710277	0
320157050	0
231254078	0
663590369	0
468122429	0
491164577	0
544808045	0
396345191	0
52905676	0
339516177	0
279473666	0
965625832	0
569293217	0
898169322	0
996368701	0
833163687	0
463387077	0
744754150	0
301662607	0
731313424	0
13232978	0
732186938	0
888985918	0
953228623	0
687724283	0
82120407	0
534756679	0
687122352	0
772319161	0
298137605	0
916436025	0
135517594	0
159290500	0
438373578	0
356283397	0
671768777	0
919830110	0
993162328	0
103646926	0
656398266	0
364427570	0
144392040	0
167087498	0
493570237	0
238609602	0
117835158	0
747694411	0
143483020	0
410550402	0
704729182	0
979637171	0
46393437	0
452894402	0
305326059	0
19868080	0
634693081	0
556897689	0
778197830	0
843243084	0
445974666	0
610304600	0
383199910	0
763205664	0
937400563	0
814779703	0
189186429	0
231967060	0
723073225	0
869964700	0
590065212	0
310880548	0
33520681	0
63328242	0
422692921	0
287283877	0
404511420	0
675396897	0
962987202	0
87983138	0
286976586	0
143736309	0
885518193	0
358956551	0
330202463	0
846505164	0
686798131	0
417005662	0
447692806	0
785089420	0
172856792	0
790679757	0
901320070	0
317293470	0
203271393	0
79726515	0
130905829	0
519040134	0
945238893	0
774935751	0
787372114	0
442059109	0
166180971	0
749296274	0
969287100	0
598412848	0
621374573	0
218876692	0
352452737	0
534739161	0
286039508	0
614666788	0
411388316	0
742285860	0
92804496	0
575295740	0
8734058	0
797172240	0
386597665	0
197394422	0
620871550	0
296703495	0
106365331	0
408843786	0
239349521	0
808729279	0
515419283	0
973199196	0
261881837	0
690172700	0
516096721	0
586916271	0
30566395	0
675656285	0
949979153	0
789928434	0
868425535	0
144361844	0
739579836	0
328684732	0
643381806	0
990838287	0
287817590	0
290641077	0
96729283	0
926618303	0
906536723	0
438527724	0
285237503	0
771749529	0
867959395	0
610447838	0
913433787	0
504105732	0
961830146	0
209461141	0
339104687	0
653372251	0
67077241	0
234696222	0
639710800	0
765359563	0
932162795	0
587882197	0
33125716	0
244517098	0
400888863	0
195472727	0
642867488	0
98412992	0
635080190	0
868298713	0
401476454	0
505677613	0
690073618	0
829185144	0
815316117	0
870325963	0
572092211	0
567344101	0
322755622	0
886399894	0
562916645	0
400718218	0
674530587	0
20845720	0
911284182	0
698712132	0
696952249	0
116130259	0
250592582	0
890473153	0
613735528	0
382371324	0
244935963	0
768148631	0
190072534	0
749888760	0
272466848	0
280602915	0
623485963	0
436471675	0
711424752	0
973016475	0
997474031	0
631833198	0
82518498	0
420439411	0
854459393	0
443046575	0
589211579	0
705998334	0
833502885	0
18415182	0
568130039	0
113818479	0
720223128	0
614158080	0
677851372	0
787556330	0
599263561	0
88248057	0
313164790	0
484755377	0
845345207	0
709123337	0
4025495	0
402702077	0
306925690	0
241280873	0
553319159	0
226622003	0
390641841	0
49073172	0
12007938	0
845084277	0
563450338	0
536781434	0
540989228	0
172587598	0
863107777	0
553234005	0
129891712	0
391829392	0
194258831	0
956887483	0
105886341	0
571350610	0
35925432	0
143674091	0
166529123	0
188926904	0
823534466	0
597342327	0
342262192	0
390025818	0
502200687	0
767399649	0
275014086	0
570471970	0
133486048	0
538342143	0
73506321	0
519879172	0
964620770	0
844531984	0
518275299	0
600378353	0
606213838	0
287899554	0
21558284	0
403909701	0
670366901	0
105926128	0
934837272	0
117309705	0
926505371	0
480638265	0
186974153	0
107500921	0
509249011	0
39489768	0
228961304	0
72318924	0
556296362	0
454296555	0
786176862	0
653081009	0
435653607	0
328728701	0
936430278	0
310018614	0
81209202	0
624925399	0
998366800	0
270766725	0
145687149	0
228886538	0
294629722	0
552490148	0
550002126	0
109984389	0
573199860	0
193133923	0
4844748	0
930253880	0
391377106	0
612218957	0
995847480	0
787523173	0
285476708	0
910463566	0
198294333	0
531622100	0
404098524	0
418219800	0
145446979	0
83711584	0
862429744	0
436054021	0
560505616	0
876585546	0
5379873	0
441041146	0
669145837	0
870622394	0
921929934	0
942315438	0
257568324	0
502933961	0
117464445	0
752801934	0
334796552	0
509776929	0
220327857	0
149665037	0
40370634	0
361730967	0
235238023	0
350404442	0
282357668	0
907114518	0
217677505	0
639529886	0
609305517	0
252767554	0
270653267	0
783822034	0
670419063	0
219314454	0
221356174	0
232000615	0
200932075	0
154560273	0
92020174	0
996881614	0
459928721	0
268870735	0
220590784	0
810349441	0
253017860	0
985808629	0
305546259	0
78737101	0
605703389	0
596014477	0
652162086	0
232510882	0
163798016	0
533118284	0
317413432	0
661585428	0
224324229	0
577189960	0
236987073	0
276181590	0
152723762	0
293639409	0
124293517	0
516315216	0
92806382	0
856726122	0
483331675	0
596546085	0
815401712	0
95099117	0
566951460	0
2435739	0
441086948	0
137879390	0
674026265	0
683070322	0
950570503	0
387113972	0
178324056	0
294403598	0
614013324	0
912659902	0
950813477	0
939623924	0
257817519	0
219926879	0
985210567	0
905465462	0
549407676	0
402635885	0
942321067	0
281620930	0
784838213	0
901052653	0
12214896	0
679644212	0
460258712	0
325359371	0
269239989	0
63164683	0
45947406	0
516973815	0
678148103	0
406811205	0
822403912	0
541389685	0
986783730	0
390388281	0
284246188	0
596866933	0
233055152	0
335486533	0
344112984	0
274438382	0
658326599	0
595667169	0
132744215	0
987498318	0
9511142	0
865498229	0
244094210	0
562980888	0
301537872	0
548595588	0
699766529	0
96726048	0
766123929	0
302849044	0
631683598	0
793299718	0
845968074	0
219476177	0
117134930	0
296131164	0
797593598	0
648450471	0
779061174	0
980938849	0
41536581	0
949001637	0
805385642	0
256222651	0
234314277	0
27613943	0
323824590	0
313228464	0
204706985	0
434579048	0
581562502	0
549336603	0
599935216	0
706282845	0
22619263	0
409015677	0
814038418	0
766026976	0
29597921	0
881680288	0
405167069	0
244041068	0
264729553	0
534673436	0
755054748	0
182062500	0
135864823	0
372117239	0
225456235	0
157333073	0
731967464	0
16195224	0
693487210	0
669949445	0
554923261	0
202427637	0
81990729	0
571215641	0
860988803	0
245737882	0
790890688	0
868562231	0
120362881	0
394681535	0
760019265	0
570034936	0
481989029	0
366445396	0
308235871	0
685827644	0
418820333	0
722533472	0
527459528	0
241644535	0
802938600	0
448236794	0
88847204	0
770465699	0
838043948	0
905823434	0
577559288	0
755286781	0
561287545	0
905413041	0
283407966	0
851151432	0
899374226	0
159609926	0
435534032	0
526854222	0
83703150	0
211938698	0
968237608	0
310924978	0
165546752	0
412878778	0
166226724	0
622724124	0
681022578	0
174808792	0
344906647	0
151276555	0
319225757	0
839568609	0
393773044	0
360423469	0
465522841	0
450890055	0
59303917	0
274036096	0
177584608	0
255603314	0
263768901	0
510752337	0
285971975	0
421478500	0
429802651	0
728431463	0
922629220	0
993444050	0
101084112	0
590154397	0
351947794	0
420638689	0
499682741	0
120238643	0
306224871	0
450457246	0
483207325	0
727033962	0
926166208	0
216423977	0
376873829	0
324838722	0
674817408	0
600694214	0
367429554	0
475130510	0
908208512	0
930614635	0
549803314	0
970560088	0
826172740	0
605762861	0
429884654	0
682600290	0
497672541	0
932132327	0
495682615	0
971896981	0
620628836	0
450403766	0
768041932	0
365868742	0
212909424	0
681628030	0
727974529	0
597524790	0
454878034	0
989465257	0
47816890	0
468680561	0
311844976	0
723594961	0
87846272	0
967545056	0
635918518	0
569669623	0
759853474	0
167670326	0
973699580	0
123252400	0
968131567	0
300495136	0
311316349	0
410210249	0
69636099	0
327248613	0
59716867	0
966847647	0
484880	0
862541736	0
398576413	0
407855948	0
24533690	0
127392752	0
175991587	0
564403113	0
282162984	0
257818465	0
754268757	0
52313192	0
424968330	0
40452061	0
174346213	0
558407154	0
220617018	0
534711829	0
90577512	0
189807075	0
382767789	0
149244927	0
274474987	0
294451769	0
107163418	0
341897842	0
765471516	0
54782397	0
389521325	0
962398282	0
728551400	0
403722264	0
224356340	0
847288698	0
972394841	0
408359602	0
549854039	0
251884777	0
390301123	0
591452840	0
692602892	0
253035735	0
838759516	0
337121677	0
561329280	0
642736092	0
963391502	0
359207263	0
52897575	0
12934921	0
881807869	0
940157023	0
463439396	0
795524984	0
396598391	0
22714691	0
551199433	0
713229324	0
327701332	0
688048394	0
249756533	0
164797705	0
491121073	0
4747833	0
902774935	0
413216267	0
724583155	0
893231495	0
739238261	0
56534232	0
264190430	0
943319764	0
6089045	0
922502333	0
111747558	0
95263569	0
830967816	0
110914676	0
742460538	0
151231715	0
132556326	0
396303088	0
459063885	0
47086845	0
755218981	0
768628959	0
997304901	0
516317888	0
328426313	0
368054237	0
571190283	0
364419030	0
655661296	0
9711111	0
540136495	0
654455402	0
131421275	0
500622610	0
756230000	0
197272942	0
808916251	0
49205787	0
876938171	0
285320669	0
769275906	0
207826787	0
578487167	0
698787975	1
876705436	1
715439890	1
546615250	1
384622882	1
168785247	1
182507023	1
869146873	1
243793850	1
106146245	1
4801417	1
950100663	1
578382090	1
835409131	1
54583380	1
784623159	1
725139945	1
783492163	1
619804993	1
480258642	1
701971146	1
531337861	1
824647290	1
317809009	1
892123880	1
799114911	1
161328644	1
431776646	1
652480255	1
485792080	1
864283524	1
88381598	1
696121059	1
411133224	1
498511190	1
339037938	1
840362546	1
78053985	1
456252974	1
266483890	1
41284697	1
466943422	1
382194133	1
866289806	1
675517459	1
664430866	1
256257868	1
631216692	1
800395166	1
502415591	1
458213918	1
427487042	1
367035983	1
575418670	1
489250956	1
933706062	1
899967351	1
208178537	1
241004700	1
628366929	1
772072264	1
536533890	1
923152455	1
67664126	1
258385182	1
268187219	1
845146715	1
212662158	1
462332433	1
134488530	1
857755465	1
701651074	1
573332161	1
35478684	1
909545199	1
16998134	1
287755608	1
520728960	1
990139624	1
804537523	1
693985053	1
944019520	1
315896127	1
567854424	1
723278619	1
625006958	1
300504203	1
543868051	1
836353234	1
616060704	1
389345046	1
579776875	1
896231916	1
534879657	1
190885608	1
827880474	1
967437955	1
267148186	1
830795893	1
377135764	1
510061247	1
738078577	1
662124377	1
954244466	1
706120327	1
216841399	1
509291208	1
647630513	1
750597565	1
707520898	1
911274150	1
623884713	1
658799835	1
339218235	1
848929091	1
824386554	1
620597642	1
628824343	1
300065622	1
312511385	1
793214197	1
645404229	1
800061000	1
466755010	1
552992745	1
896015001	1
230264480	1
721953721	1
659345319	1
136743485	1
602906995	1
802933290	1
911543648	1
910193634	1
286742677	1
708623136	1
328769745	1
214906419	1
844375807	1
11674823	1
277552759	1
886154166	1
752919624	1
668490812	1
840786431	1
899122554	1
288618598	1
106403683	1
347296629	1
574200622	1
944838209	1
817507385	1
423749394	1
943431227	1
455193350	1
358930561	1
196000943	1
835601274	1
958849540	1
786848067	1
546551328	1
191388629	1
322863658	1
94595976	1
528554968	1
610341340	1
639838921	1
33674286	1
497415410	1
911595461	1
393051420	1
681396401	1
671079460	1
840005346	1
316846029	1
340511039	1
364490448	1
938091445	1
331872343	1
652932783	1
165325298	1
771339559	1
66756444	1
142874722	1
939584638	1
846973270	1
564754756	1
904429660	1
938835733	1
795604717	1
960684675	1
691896635	1
334386423	1
639644153	1
644326756	1
692260808	1
103592092	1
12776295	1
618035386	1
702127993	1
780822258	1
110203314	1
113559657	1
268735830	1
70450141	1
326052996	1
721812221	1
732507370	1
288193267	1
121235104	1
915943798	1
176698599	1
43959018	1
48745086	1
657818231	1
302526615	1
422343879	1
564106728	1
34500424	1
324962286	1
617988139	1
10544477	1
90811962	1
548462314	1
258600869	1
174519907	1
805530551	1
100044230	1
947453775	1
8852587	1
662068234	1
139436292	1
863817787	1
495047260	1
981482226	1
126941501	1
266551979	1
732595160	1
847145929	1
84865714	1
495418404	1
901939171	1
168759872	1
998557846	1
311712307	1
580022791	1
595585314	1
764563405	1
731367880	1
726338814	1
254193293	1
33109700	1
373265217	1
314648232	1
386679384	1
135758325	1
265808497	1
113082100	1
720361057	1
934216231	1
988737016	1
449779726	1
83986786	1
857785742	1
529261444	1
878623966	1
895951001	1
278325750	1
510010095	1
866429597	1
548971762	1
874727129	1
308015740	1
341535775	1
566333507	1
547776480	1
709910241	1
348567902	1
933992629	1
556977890	1
977172534	1
359224404	1
906854604	1
44559929	1
320339116	1
834935577	1
803896326	1
750509368	1
725698809	1
636023404	1
985140667	1
70704234	1
725500391	1
907153659	1
342899286	1
119548427	1
846105699	1
916638511	1
707302906	1
388968431	1
620012834	1
285565166	1
332471759	1
28208179	1
457375056	1
111568137	1
366196834	1
377670439	1
959233054	1
257092012	1
567490833	1
80859024	1
607561274	1
664377497	1
796322355	1
348732641	1
650775364	1
536162362	1
999472188	1
990008009	1
127604842	1
192385066	1
382540898	1
978978921	1
614176679	1
695525779	1
514090342	1
900092823	1
532494373	1
329231710	1
81948646	1
796478851	1
520166235	1
651972284	1
324785700	1
658259695	1
142436969	1
898986723	1
712537484	1
525574868	1
435961538	1
907236953	1
860428816	1
479917164	1
59755535	1
284308609	1
881815766	1
160954304	1
866724394	1
340124566	1
138261211	1
162173222	1
117318527	1
731929518	1
991337865	1
826249341	1
818027483	1
863555501	1
690186182	1
857577144	1
610812740	1
277355958	1
254105574	1
996188373	1
517486663	1
364610897	1
766536738	1
797116998	1
781927615	1
667917852	1
691308362	1
947104332	1
332956936	1
98922629	1
642092	1
872743104	1
965074510	1
606059828	1
345449736	1
441008064	1
939896349	1
638972033	1
795632353	1
918448403	1
915489976	1
752386153	1
234544533	1
83037669	1
587236625	1
870020585	1
269698103	1
470899046	1
114153763	1
506260231	1
853534853	1
459769128	1
561885216	1
767915933	1
268317914	1
31084138	1
142178097	1
54601141	1
836657998	1
805539148	1
888228392	1
551835805	1
315315741	1
455558481	1
959020806	1
17984921	1
123227665	1
469076583	1
624593008	1
255571732	1
923000323	1
687620955	1
279059486	1
312038973	1
535059850	1
397737841	1
678441579	1
161464295	1
682207440	1
811626596	1
28813599	1
648891115	1
811487824	1
713529861	1
848382863	1
383401203	1
65794383	1
773563358	1
277075419	1
84291073	1
281172036	1
361747348	1
661972556	1
508036465	1
362250111	1
429587161	1
